tollgate_id,time_window,direction,volume
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,46.32618377710707
1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,38.25006838520539
1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,99.03436047563179
1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,71.25169353938217
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,29.248338873296042
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,28.674116448419802
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,28.64326742106833
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,37.36281768050504
1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,32.1342896082073
1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,84.9247366165195
1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,67.70870238094605
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,25.114890810409808
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,24.497952676170435
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,24.22130720234388
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,36.694139940103405
1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,29.088071407111947
1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,75.39965236645459
1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,59.26120087405048
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,24.68880818470326
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,24.09403479353295
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,24.187988454547494
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,31.61429344858156
1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,27.226878956724313
1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,68.9923386027836
1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,53.88901649519101
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,21.68256285580707
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,20.789364053304194
1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,20.89221278832565
1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,32.53227405309381
1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,25.6311491007441
1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,63.02535594831255
1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,46.551242758967106
1,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,110.79512502368345
1,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,103.44880887978232
1,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,101.0168291499163
1,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,112.38688258316509
1,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",1,86.79460929746969
1,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",1,79.66711072626622
1,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",1,113.90965348917263
1,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",1,114.98987253255623
1,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",1,109.62775115895478
1,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",1,102.63582520879315
1,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",1,114.03067173188713
1,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",1,96.50562464391547
1,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",1,91.8383905145179
1,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",1,117.39575068354867
1,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",1,110.55427225149793
1,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",1,105.26873823141428
1,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",1,106.33520957065227
1,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",1,112.84452740694246
1,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",1,98.53850544849986
1,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",1,94.50574373396145
1,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",1,112.72355243806926
1,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",1,120.25018938032251
1,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",1,114.13515513430043
1,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",1,108.7039121774579
1,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",1,120.19000247980534
1,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",1,104.80368659536693
1,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",1,99.23778093323536
1,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",1,122.92927854423948
1,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",1,107.03933414646347
1,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",1,103.89563691834024
1,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",1,104.00455478581897
1,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",1,108.18790590814237
1,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",1,100.56674150902094
1,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",1,98.22183905897664
1,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",1,108.34291594866247
1,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",1,107.06975148049227
1,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",1,106.05187340893171
1,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",1,102.6402968057281
1,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",1,106.04023355933435
1,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",1,98.70212313802189
1,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",1,98.96844633474193
1,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",1,107.57941800687239
1,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",1,101.5058048375065
1,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",1,103.6537190206575
1,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",1,96.45486534683806
1,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",1,107.44647081758306
1,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",1,86.2390752269269
1,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",1,100.94633387203407
1,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",1,100.30632673873782
1,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",1,109.53421036333197
1,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",1,112.60212043507188
1,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",1,108.21799126308167
1,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",1,120.94892658912497
1,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",1,98.58847740236554
1,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",1,103.44381243598224
1,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",1,107.80144081642045
1,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",1,114.09040780105359
1,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",1,116.47935406405671
1,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",1,113.0134391704691
1,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",1,122.95306629727884
1,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",1,98.03583622201148
1,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",1,103.00642219293448
1,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",1,112.74129242905707
1,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",1,69.03639506866239
1,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",1,69.4944604540003
1,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",1,66.54455723937714
1,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",1,69.60065335802877
1,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",1,65.40573365840399
1,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",1,68.44913032686429
1,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",1,68.7852780386508
1,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",1,78.74095873064668
1,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",1,80.51306417898891
1,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",1,76.0378234743263
1,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",1,84.36940569813844
1,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",1,66.99086894419116
1,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",1,76.72988504682243
1,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",1,77.7464988087586
1,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",1,65.26561408598361
1,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",1,66.45135740588557
1,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",1,67.00717221998443
1,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",1,70.79507363612811
1,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",1,61.21178235513847
1,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",1,63.57177015112042
1,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",1,64.58844962956894
2,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,108.07976408451623
2,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,106.68731706171371
2,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,109.51024824469143
2,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,108.82850441958229
2,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,86.03185856984949
2,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,12.05543661971831
2,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,36.96202011907206
2,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,107.43867038769392
2,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,105.44672643171168
2,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,109.82879090273568
2,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,108.67745883244535
2,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,87.26246186237046
2,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,19.730028169014084
2,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,37.585251488400736
2,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,106.22200048010802
2,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,105.24287533927057
2,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,107.73014165913855
2,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,106.99350075551942
2,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,95.05978184859025
2,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,16.51740845070422
2,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,33.89316362143297
2,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,99.66340427270117
2,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,96.0948663511017
2,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,97.57711904345322
2,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,98.7762604262973
2,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,82.8920467266637
2,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,16.7256338028169
2,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,36.74966126052145
2,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,92.84746247209509
2,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,92.0406894902507
2,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,93.58249708176292
2,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,93.23553202492735
2,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,87.92287489831021
2,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,20.94692957746479
2,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,22.78186819954835
2,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,76.98709628246554
2,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,76.7823568236794
2,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,76.61499152189114
2,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,76.81307223311654
2,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,79.45434862170393
2,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,22.345014084507046
2,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,17.797791008006566
2,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,80.9774602170935
2,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,77.85841723411777
2,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,74.6439228688565
2,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,90.32896945932178
2,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,78.28649075893713
2,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,19.006204208885425
2,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,18.278420274551213
2,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,75.63683982410136
2,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,70.5674574334316
2,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,66.294527233673
2,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,85.5613292995169
2,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,70.46229417216165
2,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,18.97627435697584
2,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,18.7789699803892
2,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,70.79726023174564
2,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,68.57161212423989
2,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,66.07523978395864
2,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,78.59325062607475
2,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,62.088373676924604
2,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,13.483398285268903
2,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,18.558585608689096
2,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,64.36098869257776
2,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,61.410871960732386
2,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,58.79758997969114
2,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,70.8385776867689
2,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,54.563287992109935
2,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,8.866718628215121
2,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,16.66009111479861
2,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,63.2967052850463
2,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,56.700928461705246
2,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,51.39989644337031
2,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,74.77674566617709
2,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,57.16826382432437
2,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,16.251161340607954
2,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,16.735005581535678
2,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,53.62149181175762
2,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,49.96501151927708
2,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,46.491441224046596
2,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,62.95026351144507
2,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,43.21335685446225
2,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,7.2243180046765385
2,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,14.276238346658621
3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",0,154.4913804647885
3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",0,151.21439340318494
3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",0,145.65541324822493
3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",0,147.923894301196
3,"[2016-10-29 08:00:00,2016-10-29 08:20:00)",0,96.30030713608943
3,"[2016-10-30 08:00:00,2016-10-30 08:20:00)",0,96.63171558013897
3,"[2016-10-31 08:00:00,2016-10-31 08:20:00)",0,163.9113579950766
3,"[2016-10-25 08:20:00,2016-10-25 08:40:00)",0,155.0935776282843
3,"[2016-10-26 08:20:00,2016-10-26 08:40:00)",0,149.4933190959123
3,"[2016-10-27 08:20:00,2016-10-27 08:40:00)",0,141.17594092115135
3,"[2016-10-28 08:20:00,2016-10-28 08:40:00)",0,150.6706567492917
3,"[2016-10-29 08:20:00,2016-10-29 08:40:00)",0,100.08985774884096
3,"[2016-10-30 08:20:00,2016-10-30 08:40:00)",0,99.51112547498478
3,"[2016-10-31 08:20:00,2016-10-31 08:40:00)",0,162.91289806026307
3,"[2016-10-25 08:40:00,2016-10-25 09:00:00)",0,148.59047804299055
3,"[2016-10-26 08:40:00,2016-10-26 09:00:00)",0,145.21861660553344
3,"[2016-10-27 08:40:00,2016-10-27 09:00:00)",0,139.83851473806166
3,"[2016-10-28 08:40:00,2016-10-28 09:00:00)",0,143.78681844532056
3,"[2016-10-29 08:40:00,2016-10-29 09:00:00)",0,102.93948582194456
3,"[2016-10-30 08:40:00,2016-10-30 09:00:00)",0,100.06854392858025
3,"[2016-10-31 08:40:00,2016-10-31 09:00:00)",0,155.90443817817885
3,"[2016-10-25 09:00:00,2016-10-25 09:20:00)",0,142.86763265997905
3,"[2016-10-26 09:00:00,2016-10-26 09:20:00)",0,142.13513978513703
3,"[2016-10-27 09:00:00,2016-10-27 09:20:00)",0,141.40805401618098
3,"[2016-10-28 09:00:00,2016-10-28 09:20:00)",0,144.363709268508
3,"[2016-10-29 09:00:00,2016-10-29 09:20:00)",0,100.65620131980181
3,"[2016-10-30 09:00:00,2016-10-30 09:20:00)",0,109.32865774717445
3,"[2016-10-31 09:00:00,2016-10-31 09:20:00)",0,141.36479716909255
3,"[2016-10-25 09:20:00,2016-10-25 09:40:00)",0,135.35337957388197
3,"[2016-10-26 09:20:00,2016-10-26 09:40:00)",0,131.06586621775207
3,"[2016-10-27 09:20:00,2016-10-27 09:40:00)",0,124.06276766212244
3,"[2016-10-28 09:20:00,2016-10-28 09:40:00)",0,128.3137913890181
3,"[2016-10-29 09:20:00,2016-10-29 09:40:00)",0,98.87178755187159
3,"[2016-10-30 09:20:00,2016-10-30 09:40:00)",0,106.10031256008578
3,"[2016-10-31 09:20:00,2016-10-31 09:40:00)",0,145.78744925812055
3,"[2016-10-25 09:40:00,2016-10-25 10:00:00)",0,117.97135032673319
3,"[2016-10-26 09:40:00,2016-10-26 10:00:00)",0,118.0205078704195
3,"[2016-10-27 09:40:00,2016-10-27 10:00:00)",0,118.17431417720006
3,"[2016-10-28 09:40:00,2016-10-28 10:00:00)",0,118.47476562715251
3,"[2016-10-29 09:40:00,2016-10-29 10:00:00)",0,101.26011449054054
3,"[2016-10-30 09:40:00,2016-10-30 10:00:00)",0,99.66088518762152
3,"[2016-10-31 09:40:00,2016-10-31 10:00:00)",0,117.33712407244607
3,"[2016-10-25 17:00:00,2016-10-25 17:20:00)",0,116.0657636165716
3,"[2016-10-26 17:00:00,2016-10-26 17:20:00)",0,116.67490497153636
3,"[2016-10-27 17:00:00,2016-10-27 17:20:00)",0,115.23204025351745
3,"[2016-10-28 17:00:00,2016-10-28 17:20:00)",0,124.51219915791373
3,"[2016-10-29 17:00:00,2016-10-29 17:20:00)",0,105.33230825144966
3,"[2016-10-30 17:00:00,2016-10-30 17:20:00)",0,117.32112962433263
3,"[2016-10-31 17:00:00,2016-10-31 17:20:00)",0,114.6932316468288
3,"[2016-10-25 17:20:00,2016-10-25 17:40:00)",0,114.64771934623526
3,"[2016-10-26 17:20:00,2016-10-26 17:40:00)",0,113.20401378035069
3,"[2016-10-27 17:20:00,2016-10-27 17:40:00)",0,112.28312585074886
3,"[2016-10-28 17:20:00,2016-10-28 17:40:00)",0,112.63603787714868
3,"[2016-10-29 17:20:00,2016-10-29 17:40:00)",0,115.5747507969651
3,"[2016-10-30 17:20:00,2016-10-30 17:40:00)",0,114.16768643743445
3,"[2016-10-31 17:20:00,2016-10-31 17:40:00)",0,109.9071803319842
3,"[2016-10-25 17:40:00,2016-10-25 18:00:00)",0,105.1645594128587
3,"[2016-10-26 17:40:00,2016-10-26 18:00:00)",0,104.17669514918862
3,"[2016-10-27 17:40:00,2016-10-27 18:00:00)",0,99.3824000360126
3,"[2016-10-28 17:40:00,2016-10-28 18:00:00)",0,121.06318350041681
3,"[2016-10-29 17:40:00,2016-10-29 18:00:00)",0,87.96627194675739
3,"[2016-10-30 17:40:00,2016-10-30 18:00:00)",0,95.63146674681768
3,"[2016-10-31 17:40:00,2016-10-31 18:00:00)",0,94.25214377709172
3,"[2016-10-25 18:00:00,2016-10-25 18:20:00)",0,82.48073507009869
3,"[2016-10-26 18:00:00,2016-10-26 18:20:00)",0,82.59249425013383
3,"[2016-10-27 18:00:00,2016-10-27 18:20:00)",0,82.00520073117355
3,"[2016-10-28 18:00:00,2016-10-28 18:20:00)",0,85.3685937819669
3,"[2016-10-29 18:00:00,2016-10-29 18:20:00)",0,77.63607643719867
3,"[2016-10-30 18:00:00,2016-10-30 18:20:00)",0,85.80724250436023
3,"[2016-10-31 18:00:00,2016-10-31 18:20:00)",0,81.63487478119644
3,"[2016-10-25 18:20:00,2016-10-25 18:40:00)",0,76.58998296001243
3,"[2016-10-26 18:20:00,2016-10-26 18:40:00)",0,75.9063775870738
3,"[2016-10-27 18:20:00,2016-10-27 18:40:00)",0,72.22936382969918
3,"[2016-10-28 18:20:00,2016-10-28 18:40:00)",0,89.08263416972537
3,"[2016-10-29 18:20:00,2016-10-29 18:40:00)",0,74.63307069619202
3,"[2016-10-30 18:20:00,2016-10-30 18:40:00)",0,81.70507393525821
3,"[2016-10-31 18:20:00,2016-10-31 18:40:00)",0,68.3767898579569
3,"[2016-10-25 18:40:00,2016-10-25 19:00:00)",0,62.735779560932166
3,"[2016-10-26 18:40:00,2016-10-26 19:00:00)",0,61.76219211867911
3,"[2016-10-27 18:40:00,2016-10-27 19:00:00)",0,58.89630668058844
3,"[2016-10-28 18:40:00,2016-10-28 19:00:00)",0,70.69204017598899
3,"[2016-10-29 18:40:00,2016-10-29 19:00:00)",0,64.6708765927691
3,"[2016-10-30 18:40:00,2016-10-30 19:00:00)",0,71.62334972316702
3,"[2016-10-31 18:40:00,2016-10-31 19:00:00)",0,55.40480117791468
3,"[2016-10-25 08:00:00,2016-10-25 08:20:00)",1,109.40609569078528
3,"[2016-10-26 08:00:00,2016-10-26 08:20:00)",1,104.06063421625186
3,"[2016-10-27 08:00:00,2016-10-27 08:20:00)",1,110.28987502063268
3,"[2016-10-28 08:00:00,2016-10-28 08:20:00)",1,98.4601705955499
