GS.WDT.2008228000000.BHN|[180000, 181000, 182445, 183445, 184445, 185445, 186445, 187445, 215000, 216000, 217420, 218420, 219420, 220420, 221420, 222420, 407070, 408070, 409070, 410075, 411195, 652100, 717930, 1044800, 2034440, 2035500, 2036525, 2401540, 2403035, 2404040, 2405045, 2418170, 2447865, 2551930, 2552930, 2553930, 2554975, 2561130, 2562130, 2563130, 2564130, 2570910, 2571910, 2572910, 2573910, 2574920, 2581055, 2582055, 2583055, 2584055, 2585055, 2589905, 2590905, 2591905, 2592905, 2593920, 2595940, 2596940, 2597940, 2598940, 2599940, 2601985, 2602985, 2603985, 2604985, 2605985, 2608025, 2609025, 2610025, 2611135, 2612135, 2614365, 2615365, 2616365, 2617365, 2619410, 2620410, 2621410, 2622410, 2624475, 2625475, 2626475, 2627475, 2629500, 2630500, 2631500, 2632500, 2633500, 2634500, 2635500, 2636680, 2637680, 2638680, 2639680, 2640680, 2641680, 2642680, 2643680, 2644680, 2645680, 2646680, 2647680, 2648680, 2649680, 2650680, 2651680, 2652680, 2653680, 2654680, 2655680, 2656680, 2657680, 2658680, 2659680, 2660680, 2661680, 2662680, 2663680, 2664680, 2665680, 2666680, 2667680, 2668680, 2669680, 2670680, 2671680, 2672680, 2673680, 2674680, 2675680, 2676680, 2677680, 2678680, 2679680, 2680680, 2681680, 2682680, 2683680, 2685010, 2686010, 2687010, 2688010, 2689010, 2690010, 2691010, 2692010, 2693010, 2694010, 2695010, 2696010, 2697010, 2698010, 2699010, 2700010, 2701010, 2702010, 2703010, 2704010, 2705010, 2706010, 2707010, 2708010, 2709010, 2710010, 2711010, 2712010, 2713010, 2714010, 2715010, 2716010, 2717010, 2718010, 2719010, 2720010, 2721010, 2722010, 2723010, 2724010, 2725010, 2726010, 2727010, 2728010, 2729015, 2730015, 2731015, 2732015, 2733015, 2734015, 2735015, 2736015, 2737015, 2738015, 2739015, 2740020, 2741020, 2742020, 2743020, 2744020, 2745020, 2746020, 2747020, 2748020, 2749020, 2750020, 2940000, 2967930, 2968930, 2969930, 2970935, 3060000, 3135320, 3136320, 3137320, 3138345, 3460680, 5828725, 6276755, 6277755, 6278755, 6315760, 6316835, 6632240, 6757330, 6851770, 6852770, 6853775, 6854795, 7299700, 7300700, 7301700, 7302730, 7304040, 7356240, 7996160, 7997165, 8157200, 8158200, 8159200, 8160205, 8161210, 8162530]
GS.WDT.2008228000000.BHZ|[180000, 181000, 182405, 183405, 184405, 185405, 186405, 187405, 215000, 216000, 217380, 218380, 219380, 220380, 221380, 222380, 407000, 408005, 409005, 410020, 411135, 652365, 717765, 718770, 1044620, 2034400, 2035500, 2036515, 2401480, 2402490, 2403490, 2404825, 2418170, 2446645, 2447785, 2448810, 2551655, 2552655, 2553655, 2554655, 2560710, 2561710, 2562710, 2563710, 2564710, 2570845, 2571845, 2572845, 2573845, 2574845, 2580845, 2581845, 2582845, 2583845, 2584845, 2589810, 2590810, 2591810, 2592810, 2593810, 2595900, 2596900, 2597900, 2598900, 2599900, 2601895, 2602895, 2603895, 2604895, 2605895, 2607930, 2608930, 2609930, 2610935, 2611935, 2612935, 2614335, 2615335, 2616335, 2617335, 2618340, 2619380, 2620380, 2621380, 2622380, 2623380, 2624445, 2625445, 2626445, 2627445, 2629485, 2630485, 2631485, 2632485, 2633485, 2634485, 2635485, 2636680, 2637680, 2638680, 2639680, 2640680, 2641680, 2642680, 2643680, 2644680, 2645680, 2646680, 2647680, 2648680, 2649680, 2650680, 2651680, 2652680, 2653680, 2654680, 2655680, 2656680, 2657680, 2658680, 2659680, 2660680, 2661680, 2662680, 2663680, 2664680, 2665680, 2666680, 2667680, 2668680, 2669680, 2670680, 2671680, 2672680, 2673680, 2674680, 2675680, 2676680, 2677680, 2678680, 2679680, 2680680, 2681680, 2682680, 2683680, 2684685, 2685685, 2686685, 2687685, 2688685, 2689685, 2690685, 2691685, 2692685, 2693685, 2694685, 2696010, 2697010, 2698010, 2699010, 2700010, 2701010, 2702010, 2703010, 2704010, 2705010, 2706010, 2707010, 2708010, 2709010, 2710010, 2711010, 2712010, 2713010, 2714010, 2715010, 2716010, 2717010, 2718010, 2719010, 2720010, 2721010, 2722010, 2723010, 2724010, 2725010, 2726010, 2727010, 2728010, 2729015, 2730015, 2731015, 2732015, 2733015, 2734015, 2735015, 2736015, 2737015, 2738015, 2739015, 2740015, 2741015, 2742015, 2743015, 2744015, 2745015, 2746015, 2747015, 2748015, 2749015, 2750015, 2940000, 2967660, 2968665, 2969665, 2970680, 3060000, 3135255, 3136255, 3137255, 3138310, 3460295, 5827480, 5828760, 6275845, 6276845, 6277850, 6313090, 6315810, 6317080, 6692730, 6757465, 6851575, 6852575, 6853575, 6854600, 6855685, 7299620, 7300620, 7301620, 7302635, 7303835, 7356255, 7995240, 7996240, 7997245, 8157090, 8158095, 8159100, 8160100, 8161100]
GS.WDT.2008229000000.BHE|[51330, 310780, 311780, 312780, 313955, 322430, 1459085, 1589935, 6525500, 6526500, 6527505, 6528525, 6529620, 6686640, 6767930, 6886930, 7042140, 7043185, 7231505, 7340985, 7817265, 7958735, 8215155, 8216155, 8217155, 8218225, 8505230, 8517230, 8530245, 8531345]
GS.WDT.2008229000000.BHN|[51385, 310795, 311795, 312795, 313815, 322485, 1458870, 1589970, 1677285, 1918580, 2116030, 2302755, 2840900, 2841965, 3665565, 4189630, 4554585, 5277745, 5385765, 6525030, 6526035, 6527035, 6528040, 6529085, 6686680, 6886930, 7042080, 7043080, 7231560, 7340875]
GS.WDT.2008229000000.BHZ|[51365, 310660, 311660, 312660, 313675, 1458745, 1588735, 1589990, 1677445, 1918515, 2116065, 2303000, 2839905, 2840915, 2842025, 3665560, 4554800, 5277025, 5278030, 5385830, 6525025, 6526030, 6527030, 6528035, 6529170, 6686720, 6767940, 6886955, 7041355, 7042365, 7043420, 7231590, 7341215, 7817365, 8214990, 8215995, 8216995, 8218010, 8505455, 8515865, 8517220, 8529335, 8530350, 8531360]
GS.WDT.2008230000000.BHE|[716410, 943135, 1308905, 1309905, 1310915, 2287830, 2668975, 2724220, 3353675, 3354675, 3355675, 3356675, 3357675, 3358690, 3359700, 3978725, 6181600, 6268470, 6269530, 6359925, 6471025, 6607935, 6942710, 6943710, 6944725, 7083945, 7084955, 7969395, 8142380, 8503055, 8504140, 8505140, 8506140, 8507195]
GS.WDT.2008230000000.BHZ|[717025, 1308580, 1309580, 1310590, 2287845, 6181585, 6267285, 6268315, 6269320, 6360120, 6470450, 6471565, 6608200, 6942515, 6943515, 6944520, 6945540, 7083425, 7084425, 7967680, 7969365, 8142330, 8502930, 8503945, 8504945, 8505950, 8506975]
GS.WDT.2008230160001.BHN|[421455, 508295, 509310, 599845, 710740, 847800, 1182530, 1183540, 1184540, 1185645, 1323785, 1324915, 2209280, 2382220, 2742905, 2743915, 2744915, 2745915, 2746920, 2747945]
GS.WDT.2008231000000.BHE|[60000, 180000, 6383815, 6384815, 6983045, 7177315, 7178315, 7179315, 7180315, 7181580, 7902960, 7954290, 8275980]
GS.WDT.2008231000000.BHN|[60000, 180000, 861945, 862955, 863990, 865010, 1683600, 1898865, 1899875, 1900875, 1901920, 2079470, 2208760, 2209760, 2210845, 2442510, 2549240, 2551015, 2552015, 2553040, 2702105, 2703105, 2704110, 2705140, 2865255, 2866405, 2867410, 2883160, 2909140, 2910140, 2911140, 2912140, 2913140, 2914145, 2915380, 3034895, 3079540, 3082635, 3206370, 3207375, 3208390, 6383755, 6384770, 6983035, 7177325, 7178325, 7179325, 7180335, 7181345, 7902940, 7954290, 8275990]
GS.WDT.2008231000000.BHZ|[60000, 180000, 859165, 860245, 861265, 862270, 863300, 864525, 1683580, 1898635, 1899635, 1900635, 1901720, 2208060, 2209060, 2210075, 2549115, 2550220, 2551405, 2552410, 2702100, 2703105, 2704105, 2705105, 2864980, 2865995, 2866995, 2868135, 2909090, 2910090, 2911090, 2912090, 2913110, 2914110, 2915110, 2916220, 3034920, 3082785, 3206320, 3207320, 3208325, 3860065, 3861090, 3969920, 3996740, 3997740, 3998740, 3999740, 4000745, 4001980, 4131165, 4272125, 4273135, 4274135, 6381730, 6383800, 6981990, 6983135, 7177225, 7178225, 7179225, 7180245, 7181250, 7182375, 7902940, 7954100, 8057115, 8276005]
GS.WDT.2008232000000.BHE|[786210, 840540, 989150, 990360, 1033370, 1035155, 1036155, 1037235, 1449595, 1537580, 1538630, 2021370, 2216770, 2227010, 2228010, 2229010, 2230015, 2231050, 2232200, 2335695, 2372470, 3009510, 3010510, 3011510, 3012510, 3013520, 3014550, 3234635, 4013785, 4302345, 4303355, 4304375, 5185020, 5272685, 5273695, 5274695, 5288275, 5622080, 5644585, 5645585, 5646590, 5647865, 6239990, 6496310, 6497335, 6498575, 6982380, 6983400, 6984500, 7114585, 7115895, 7949665, 7951000, 8001785, 8002980, 8117810, 8118940, 8331145, 8332145, 8333145, 8334170, 8403210, 8451915, 8453000, 8610730, 8611745, 8612745, 8613745, 8614745, 8615765, 8616860]
GS.WDT.2008232000000.BHN|[840535, 842470, 989180, 990205, 1035160, 1036190, 1449625, 1495390, 1537575, 2216895, 2226980, 2227980, 2228980, 2229985, 2231000, 2232040, 2372405, 3009495, 3010495, 3011495, 3012495, 3013505, 3014585, 3234445, 4013770, 4283550, 4290310, 4302335, 4303335, 4304340, 5185105, 5272460, 5273460, 5274465, 5275655, 5288300, 5622120, 5644665, 5645665, 5646665, 5647755, 5912245, 6240075, 6495480, 6496610, 6497630]
GS.WDT.2008232000000.BHZ|[840565, 989175, 990445, 1033215, 1034565, 1035570, 1449595, 1537570, 2216215, 2217270, 2226980, 2227980, 2228980, 2229980, 2230990, 2372450, 3009460, 3010460, 3011460, 3012460, 3013460, 3014510, 3015705, 3234445]
GS.WDT.2008233000000.BHE|[200615, 1015455, 1091890, 1162315, 1163385, 1376650, 2272640, 2529915, 2530940, 2784360, 2874680, 3358735, 3359950, 3552335, 3553350, 3636645, 3751745, 3752760, 3792410, 3793410, 3794410, 3795410, 3796410, 3797495, 4109105, 4110120, 4157015, 4413855, 4501230, 5007730, 6290655, 6291655, 6472730, 6473735, 6544930, 6545935, 6771525, 6772535, 6773560, 6774565, 6775565, 6776600, 6777640, 6960245, 6961245, 6962375, 7525560, 7526560, 7527560, 7528565, 7529690, 7750045, 8222640, 8454035, 8455045]
GS.WDT.2008233160002.BHN|[529705, 530705, 531810, 712450, 713465, 784615, 785635, 1010565, 1011915, 1012970, 1013970, 1014985, 1015990, 1199875, 1200875, 1201915, 1765265, 1766265, 1767265, 1768270, 1769270, 1989330, 2457735, 2462365, 2463365, 2693710, 2694715]
GS.WDT.2008233160003.BHZ|[529415, 530425, 531475, 711685, 712690, 783200, 784500, 785520, 1010340, 1011345, 1012385, 1013385, 1014385, 1015385, 1016445, 1017560, 1199360, 1200365, 1201385, 1765030, 1766030, 1767030, 1768045, 1769130, 1989450, 2461830, 2462870, 2692535, 2693580, 2694635]
GS.WDT.2008234000000.BHE|[512170, 513170, 525010, 526025, 542310, 901455, 1409765, 1410960, 2284400, 2370445, 2371445, 2372450, 2836940, 2838015, 5907425, 5908425, 5909435, 7482800, 7483820, 7484820, 7485830, 7486830, 8090610, 8396805, 8397820, 8445095]
GS.WDT.2008234000000.BHN|[512055, 513070, 525110, 542420, 901495, 1409705, 2284480, 2370350, 2371350, 2372350, 2373620, 2836935, 2837985, 4502125, 5874825, 5907840, 5908840, 5909910, 7482660, 7483710, 7484710, 7485715, 7486725, 8090770, 8396850, 8397905]
GS.WDT.2008234000000.BHZ|[511000, 512005, 513015, 525210, 541430, 900845, 901865, 1408775, 1409775, 1410800, 2284380, 2369975, 2370975, 2371975, 2373000, 2836275, 2837275, 2838300, 5907375, 5908375, 5909375, 7482425, 7483425, 7484425, 7485455, 7486675, 8090915, 8395670, 8396895, 8397895]
GS.WDT.2008235000000.BHE|[520745, 521745, 522745, 523765, 2140260, 3371085, 3791080, 3792110, 3915980, 5875645, 5876645, 5877645, 5878645, 5879715, 5880980, 6954790, 7132920, 7133920, 8129365, 8130400, 8337205, 8338205, 8339220, 8340510, 8344420, 8513485]
GS.WDT.2008235000000.BHN|[65850, 520625, 521635, 522640, 523710, 2140300, 2141350, 5875575, 5876580, 5877580, 5878580, 5879595, 5880635, 5882030, 6870755, 6954810, 7132920, 7133970, 8129380, 8130400, 8336815, 8337820, 8338820, 8339860, 8344450, 8513485]
GS.WDT.2008235000000.BHZ|[520390, 521390, 522390, 523435, 524570, 2140295, 2141350, 3789490, 3790520, 3791520, 3792635, 3915955, 5875415, 5876415, 5877415, 5878420, 5879420, 5880795, 6953655, 6954945, 7131795, 7132925, 8128635, 8129700, 8336770, 8337770, 8338770, 8339835, 8344470, 8513490]
